League,season_id,Team,Player,Season,position,Matches,Minutes,Goals,xG,Non-Penalty Goals,Non-Penalty xG,Assists,xA,Shots,Key Passes,Yellow Cards,Red Cards,xg_chain,xg_buildup
Premier League,2425,Nottingham Forest,Nikola Milenkovic,2024,D,37,3330,5,4.571180831640959,5,4.571180831640959,2,1.043909177184105,29,9,4,0,5.973378486931324,4.907668113708496
Premier League,2425,Nottingham Forest,Ola Aina,2024,D M,35,3020,2,0.46086559537798166,2,0.46086559537798166,1,2.045018967241049,11,16,5,0,10.087742604315281,8.546997111290693
Premier League,2425,Nottingham Forest,Ramón Sosa,2024,M S,19,246,1,1.1310514248907566,1,1.1310514248907566,0,0.6833146139979362,11,8,1,0,2.070654297247529,0.2562882862985134
Premier League,2425,Nottingham Forest,Ryan Yates,2024,M S,35,1883,2,2.863330416381359,2,2.863330416381359,1,1.0837957467883825,33,19,10,0,6.05943701043725,4.180756267160177
Premier League,2425,Nottingham Forest,Taiwo Awoniyi,2024,F S,26,363,1,2.418665297329426,1,2.418665297329426,0,0.08859707228839397,10,2,0,0,2.95575431548059,0.4484919551759958
Premier League,2425,Nottingham Forest,Willy Boly,2024,D S,6,139,0,0.08295150846242905,0,0.08295150846242905,0,0.0,1,0,1,0,0.13758442923426628,0.13758442923426628
Premier League,2425,Nottingham Forest,Álex Moreno,2024,D S,15,978,0,0.21700730733573437,0,0.21700730733573437,1,1.076141320168972,6,8,2,0,2.5304054114967585,1.5371484030038118
Premier League,2425,Southampton,Aaron Ramsdale,2024,GK,30,2700,0,0.0,0,0.0,0,0.0,0,0,2,0,2.3939849622547626,2.3939849622547626
Premier League,2425,Southampton,Adam Armstrong,2024,F M S,20,1282,2,3.9334685541689396,2,3.1722997166216373,2,2.005434782244265,26,9,4,0,6.038746699690819,1.9466782938688993
Premier League,2425,Southampton,Adam Lallana,2024,M S,14,342,0,0.15231557562947273,0,0.15231557562947273,2,0.5534783098846674,3,4,4,0,1.702550608664751,1.124756133183837
Premier League,2425,Southampton,Albert Grønbæk,2024,F M S,4,150,0,0.060219261795282364,0,0.060219261795282364,0,0.03122548572719097,2,1,0,0,0.08345328830182552,0.02323402650654316
Premier League,2425,Southampton,Alex McCarthy,2024,GK,5,450,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4999673590064049,0.4999673590064049
Premier League,2425,Southampton,Armel Bella Kotchap,2024,D S,4,331,0,0.2672498822212219,0,0.2672498822212219,0,0.0,1,0,0,0,0.7146918140351772,0.7146918140351772
Premier League,2425,Southampton,Ben Brereton Díaz,2024,F M S,10,438,0,1.3112603276968002,0,1.3112603276968002,0,0.1556207612156868,11,3,1,0,2.001358740031719,0.5646974295377731
Premier League,2425,Southampton,Cameron Archer,2024,F S,35,1409,2,6.92764007486403,2,6.166471207514405,0,0.47348521556705236,29,6,0,0,7.4672291576862335,1.9211225835606456
Premier League,2425,Southampton,Charlie Taylor,2024,D S,8,341,0,0.0,0,0.0,0,0.05513033643364906,0,1,1,0,0.7140172049403191,0.6588868722319603
Premier League,2425,Southampton,Chimuanya Ugochukwu,2024,M S,26,1689,1,0.8239525118842721,1,0.8239525118842721,1,0.9677973967045546,10,14,7,0,4.15837118960917,3.4592729564756155
Premier League,2425,Southampton,Flynn Downes,2024,D M S,27,2175,1,0.8941574329510331,1,0.8941574329510331,0,1.6155836284160614,10,15,12,0,8.310527911409736,6.55848484672606
Premier League,2425,Southampton,Jack Stephens,2024,D S,19,1418,1,0.6747798472642899,1,0.6747798472642899,0,0.2880069650709629,4,3,2,2,3.423359040170908,3.3818592466413975
Premier League,2425,Southampton,James Bree,2024,D S,17,1077,0,0.10935381054878235,0,0.10935381054878235,1,1.0717255100607872,4,9,0,0,3.7004061806946993,3.000851457938552
Premier League,2425,Southampton,Jan Bednarek,2024,D,30,2538,2,1.0302477153018117,2,1.0302477153018117,0,0.3539321832358837,5,5,7,0,6.619636853225529,6.190516717731953
Premier League,2425,Southampton,Jay Robinson,2024,M S,4,122,0,0.05553441867232323,0,0.05553441867232323,0,0.6817478071898222,1,3,0,0,0.873368987813592,0.13608679175376892
Premier League,2425,Southampton,Joachim Kayi-Sanda,2024,S,2,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.13608679175376892,0.13608679175376892
Premier League,2425,Southampton,Joe Ayodele-Aribo,2024,D M S,32,2019,3,2.926058968529105,3,2.926058968529105,0,1.7567494381219149,17,16,1,0,6.906115759164095,3.7257509492337704
Premier League,2425,Southampton,Joe Lumley,2024,GK,3,270,0,0.0,0,0.0,0,0.0,0,0,0,0,0.13133640587329865,0.13133640587329865
Premier League,2425,Southampton,Kamaldeen Sulemana,2024,F M S,26,1405,1,1.5610322337597609,1,1.5610322337597609,1,1.2623700015246868,29,10,2,0,3.277868576347828,1.0029112379997969
Premier League,2425,Southampton,Kyle Walker-Peters,2024,D M,33,2934,0,1.1614951640367508,0,1.1614951640367508,2,2.7974178763106465,20,23,5,0,9.133386302739382,6.938454505056143
Premier League,2425,Southampton,Mateus Fernandes,2024,F M S,36,2964,2,5.0105931609869,2,5.0105931609869,4,3.847336508333683,42,34,8,0,12.354681935161352,6.976256597787142
Premier League,2425,Southampton,Maxwel Cornet,2024,M S,2,71,0,0.0751236081123352,0,0.0751236081123352,0,0.0,1,0,1,0,0.0751236081123352,0.0
Premier League,2425,Southampton,Nathan Wood,2024,D S,11,780,0,0.29378557205200195,0,0.29378557205200195,0,0.021479303017258644,2,1,2,0,2.371581122279167,2.3501018211245537
Premier League,2425,Southampton,Paul Onuachu,2024,F S,25,1015,4,4.886736177839339,4,4.886736177839339,1,0.5158860571682453,34,8,4,0,5.4832437094300985,0.9347552265971899
Premier League,2425,Southampton,Ronnie Edwards,2024,S,1,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Southampton,Ross Stewart,2024,F S,12,379,1,0.8806956596672535,1,0.8806956596672535,0,0.0,9,0,1,0,1.6948200725018978,1.2228461802005768
Premier League,2425,Southampton,Ryan Fraser,2024,D M S,8,314,0,0.025151601061224937,0,0.025151601061224937,0,0.1558907814323902,1,2,0,1,2.0469524562358856,1.8659100458025932
Premier League,2425,Southampton,Ryan Manning,2024,D M S,24,1495,0,0.33678340539336205,0,0.33678340539336205,1,3.371531819924712,8,34,2,0,5.233867669478059,3.998649872839451
Premier League,2425,Southampton,Samuel Amo-Ameyaw,2024,S,2,21,0,0.032747477293014526,0,0.032747477293014526,0,0.039343107491731644,1,1,1,0,0.07209058851003647,0.0
Premier League,2425,Southampton,Samuel Edozie,2024,S,2,57,0,0.0,0,0.0,0,0.08171311765909195,0,1,1,0,0.6017810702323914,0.5200679302215576
Premier League,2425,Southampton,Taylor Harwood-Bellis,2024,D S,34,2832,1,2.1951861269772053,1,2.1951861269772053,0,1.9898590259253979,20,14,9,0,7.381218569353223,6.122977705672383
Premier League,2425,Southampton,Tyler Dibling,2024,F M S,33,1860,2,3.091769566759467,2,3.091769566759467,0,1.979686425998807,28,20,6,0,8.59219616651535,4.698215810582042
Premier League,2425,Southampton,Welington,2024,D M S,10,481,0,0.0432555852457881,0,0.0432555852457881,0,0.07151559740304947,3,3,1,0,0.40477436408400536,0.3332587666809559
Premier League,2425,Southampton,William Smallbone,2024,M S,18,657,1,0.6896725203841925,1,0.6896725203841925,0,0.5868444573134184,7,10,1,0,2.8830344323068857,2.286232426762581
Premier League,2425,Southampton,Yukinari Sugawara,2024,D M S,30,1533,1,0.4496091231703758,1,0.4496091231703758,1,3.2835169788450003,14,17,4,0,5.613592414185405,4.167844578623772
Premier League,2425,Tottenham,Alfie Dorrington,2024,S,1,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Tottenham,Antonín Kinsky,2024,GK,6,540,0,0.0,0,0.0,0,0.22034624218940735,0,1,0,0,1.1644498407840729,1.1644498407840729
Premier League,2425,Tottenham,Archie Gray,2024,D M S,28,1729,0,0.029445655643939972,0,0.029445655643939972,0,0.15263863280415535,1,3,1,0,4.387982405722141,4.24487853422761
Premier League,2425,Tottenham,Ben Davies,2024,D S,17,1325,0,0.36144955176860094,0,0.36144955176860094,0,0.09918292984366417,5,2,5,0,5.178717454895377,5.166538378223777
Premier League,2425,Tottenham,Brandon Austin,2024,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.404704749584198,0.404704749584198
Premier League,2425,Tottenham,Brennan Johnson,2024,F M S,33,2178,11,11.162618312984705,11,11.162618312984705,3,2.948688331991434,54,19,5,0,16.477571818977594,3.7468922175467014
Premier League,2425,Tottenham,Cristian Romero,2024,D,18,1426,1,1.905144028365612,1,1.905144028365612,0,0.6253029182553291,16,7,3,0,6.663078460842371,6.324385602027178
Premier League,2425,Tottenham,Dane Scarlett,2024,S,3,25,0,0.2694910168647766,0,0.2694910168647766,1,0.07612059265375137,1,1,0,0,0.345611609518528,0.0
Premier League,2425,Tottenham,Dejan Kulusevski,2024,F M S,32,2391,7,5.52329240180552,7,5.52329240180552,4,6.502650566399097,47,64,3,0,16.012717846781015,5.773293157108128
Premier League,2425,Tottenham,Djed Spence,2024,D S,25,1784,1,0.417020246386528,1,0.417020246386528,2,1.8481179997324944,10,11,2,1,6.893741740845144,6.0086276941001415
Premier League,2425,Tottenham,Dominic Solanke,2024,F S,27,2220,9,12.416034620255232,8,11.65486578270793,3,2.4611449129879475,60,14,0,0,16.30166282877326,4.277167193591595
Premier League,2425,Tottenham,Fraser Forster,2024,GK,7,630,0,0.0,0,0.0,0,0.0,0,0,0,0,1.9027439206838608,1.9027439206838608
Premier League,2425,Tottenham,Guglielmo Vicario,2024,GK,24,2160,0,0.0,0,0.0,0,0.0,0,0,1,0,5.163849472999573,5.163849472999573
Premier League,2425,Tottenham,Iyenoma Destiny Udogie,2024,D S,25,1949,0,0.3497059941291809,0,0.3497059941291809,1,1.2607239335775375,5,16,2,0,9.83161280490458,9.174497099593282
Premier League,2425,Tottenham,James Maddison,2024,M S,31,1851,9,5.8936047330498695,9,5.8936047330498695,7,6.016693122684956,39,42,6,0,15.656851299107075,7.841132877394557
Premier League,2425,Tottenham,Kevin Danso,2024,D S,10,840,0,0.27366341184824705,0,0.27366341184824705,0,0.06845882814377546,7,2,0,0,2.7478084787726402,2.7030457369983196
Premier League,2425,Tottenham,Lucas Bergvall,2024,M S,27,1187,0,0.6092278761789203,0,0.6092278761789203,1,0.7203583419322968,11,11,3,0,5.082979638129473,4.340266279876232
Premier League,2425,Tottenham,Mathys Tel,2024,F S,13,920,2,2.799501243978739,1,2.0383324064314365,1,2.507141198962927,23,14,2,0,5.105695888400078,1.6562889069318771
Premier League,2425,Tottenham,Micky van de Ven,2024,D S,13,1031,0,0.7710057385265827,0,0.7710057385265827,2,1.1784075498580933,6,2,4,0,5.82832533121109,4.649917840957642
Premier League,2425,Tottenham,Mikey Moore,2024,F M S,10,351,0,0.16382673382759094,0,0.16382673382759094,1,0.6736010685563087,3,3,0,0,1.1337775886058807,0.846306886523962
Premier League,2425,Tottenham,Pape Sarr,2024,M S,36,1913,3,3.994037317112088,3,3.994037317112088,2,2.0150707801803946,34,16,6,0,11.247560657560825,7.256752958521247
Premier League,2425,Tottenham,Pedro Porro,2024,D S,33,2611,2,1.8372661639004946,2,1.8372661639004946,6,6.575961069203913,39,57,5,0,15.45052813179791,12.003311963751912
Premier League,2425,Tottenham,Radu Dragusin,2024,D S,16,1264,0,0.17725946567952633,0,0.17725946567952633,0,0.5174331180751324,5,4,1,0,4.84899147041142,4.778011908754706
Premier League,2425,Tottenham,Richarlison,2024,F S,15,471,4,4.302900910377502,4,4.302900910377502,1,0.8242609575390816,17,4,2,0,3.5217423737049103,0.07880378514528275
Premier League,2425,Tottenham,Rodrigo Bentancur,2024,M S,26,1674,2,1.3008952122181654,2,1.3008952122181654,0,0.3507859818637371,22,9,9,0,8.430497603490949,7.863584054633975
Premier League,2425,Tottenham,Sergio Reguilón,2024,D S,4,187,0,0.1322939433157444,0,0.1322939433157444,0,0.0298521239310503,2,1,2,0,0.7971926778554916,0.696475438773632
Premier League,2425,Tottenham,Son Heung-Min,2024,F M S,30,2135,7,7.906742995604873,6,6.384405327960849,9,9.04414401575923,57,51,1,0,18.78970428556204,6.860619023442268
Premier League,2425,Tottenham,Timo Werner,2024,F M S,18,488,0,0.953228548169136,0,0.953228548169136,3,3.0806511119008064,8,10,0,0,5.666859710589051,1.7122303992509842
Premier League,2425,Tottenham,Will Lankshear,2024,S,3,6,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Tottenham,Wilson Odobert,2024,F M S,16,845,1,2.115951618179679,1,2.115951618179679,0,0.8556916369125247,13,6,0,0,4.030231017619371,1.800855565816164
Premier League,2425,Tottenham,Yves Bissouma,2024,M S,28,1404,2,0.4450572794303298,2,0.4450572794303298,0,0.29296224750578403,11,6,7,0,5.60918369051069,5.173720224760473
Premier League,2425,West Ham,Aaron Cresswell,2024,D S,18,821,0,0.1508999690413475,0,0.1508999690413475,0,1.589625921100378,5,9,3,0,2.41888221912086,1.7282752357423306
Premier League,2425,West Ham,Aaron Wan-Bissaka,2024,D M S,36,3156,2,1.3520639296621084,2,1.3520639296621084,5,4.088755523785949,16,33,1,0,12.051966872997582,8.27124732080847
Premier League,2425,West Ham,Alphonse Areola,2024,GK S,26,2263,0,0.0,0,0.0,0,0.0,0,0,0,0,3.0244391784071922,3.0244391784071922
Premier League,2425,West Ham,Andy Irving,2024,M S,10,142,0,0.10817551892250776,0,0.10817551892250776,0,0.28213629126548767,4,1,2,0,1.0017768368124962,0.9420072957873344
Premier League,2425,West Ham,Carlos Soler,2024,M S,31,1422,1,2.29219813644886,1,2.29219813644886,1,1.0893699526786804,25,17,6,0,5.286610726267099,2.4397572688758373
Premier League,2425,West Ham,Crysencio Summerville,2024,F M S,19,760,1,1.8140362668782473,1,1.8140362668782473,1,2.1587705314159393,14,17,2,0,4.351440954953432,1.1789654307067394
Premier League,2425,West Ham,Danny Ings,2024,F S,15,235,1,1.7657166114076972,1,1.7657166114076972,2,1.154838539659977,14,6,0,0,2.8344373060390353,0.2195451222360134
Premier League,2425,West Ham,Edson Álvarez,2024,D M S,28,1772,0,0.319299204275012,0,0.319299204275012,1,0.7971771331503987,12,12,7,1,4.297576429322362,3.420444831252098
Premier League,2425,West Ham,Emerson,2024,D M S,31,2167,2,2.1318588722497225,2,2.1318588722497225,1,1.2129619792103767,16,17,5,0,6.630555816926062,3.9276301879435778
Premier League,2425,West Ham,Guido Rodríguez,2024,M S,23,1179,0,0.16269100550562143,0,0.16269100550562143,1,0.21928240731358528,8,4,6,0,2.944707117974758,2.794170718640089
Premier League,2425,West Ham,Jarrod Bowen,2024,F M,34,2993,13,9.816103929653764,12,9.054935092106462,8,7.633318647742271,87,50,1,0,15.45670910179615,3.2645750464871526
Premier League,2425,West Ham,Jean-Clair Todibo,2024,D S,27,1833,0,0.2778066396713257,0,0.2778066396713257,0,0.02975625265389681,5,2,3,0,3.5863327868282795,3.5863327868282795
Premier League,2425,West Ham,Kaelan Casey,2024,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,West Ham,Konstantinos Mavropanos,2024,D S,33,2028,0,1.6612843237817287,0,1.6612843237817287,0,0.6751785762608051,18,5,4,1,4.6871272986754775,4.525988888926804
Premier League,2425,West Ham,Lewis Orford,2024,S,2,43,0,0.01565716043114662,0,0.01565716043114662,0,0.026907483115792274,1,1,0,0,0.22823013365268707,0.22823013365268707
Premier League,2425,West Ham,Lucas Paquetá,2024,F M S,33,2398,4,5.13420026563108,2,3.6118626054376364,0,2.733525102958083,41,36,9,0,10.565001223236322,5.704350307583809
Premier League,2425,West Ham,Luis Guilherme,2024,M S,12,121,0,0.3657259922474623,0,0.3657259922474623,0,0.10995930060744286,4,3,0,0,0.7313005086034536,0.4087594524025917
Premier League,2425,West Ham,Lukasz Fabianski,2024,GK S,14,1157,0,0.0,0,0.0,0,0.0,0,0,2,0,0.6126065440475941,0.6126065440475941
Premier League,2425,West Ham,Max Kilman,2024,D,38,3348,0,1.714818298816681,0,1.714818298816681,1,0.9288761988282204,13,16,5,0,7.727036248892546,7.178434561938047
Premier League,2425,West Ham,Michail Antonio,2024,F S,14,859,1,2.99339403398335,1,2.99339403398335,1,1.598572283051908,19,9,1,0,5.190587151795626,1.7512829042971134
Premier League,2425,West Ham,Mohammed Kudus,2024,F M S,32,2634,5,7.222215499728918,5,7.222215499728918,3,3.7306671272963285,75,32,2,1,15.979954302310944,6.224050734192133
Premier League,2425,West Ham,Niclas Füllkrug,2024,F S,18,775,3,2.1643357016146183,3,2.1643357016146183,2,2.0831744708120823,16,14,2,0,4.39640324562788,2.0444552544504404
Premier League,2425,West Ham,Oliver Scarles,2024,D M S,15,644,0,0.13733690045773983,0,0.13733690045773983,0,0.11610511690378189,3,3,1,0,0.7346537318080664,0.5881846826523542
Premier League,2425,West Ham,Tomas Soucek,2024,M S,35,2586,9,8.068854354321957,9,8.068854354321957,1,0.947371281683445,55,14,8,0,13.590047078207135,5.360286621376872
Premier League,2425,West Ham,Vladimir Coufal,2024,D M S,22,1052,0,0.32362124137580395,0,0.32362124137580395,0,0.5783606953918934,7,8,5,0,3.653033196926117,3.296148657798767
Premier League,2425,Wolverhampton Wanderers,Alfie Pond,2024,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Wolverhampton Wanderers,André,2024,M S,33,2538,0,0.2956870160996914,0,0.2956870160996914,0,0.8052516058087349,10,18,7,0,9.497647654265165,8.866849983111024
Premier League,2425,Wolverhampton Wanderers,Boubacar Traore,2024,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Wolverhampton Wanderers,Carlos Forbs,2024,M S,10,210,0,0.14554984867572784,0,0.14554984867572784,0,0.03507748618721962,2,1,2,0,0.452562496997416,0.30675258580595255
Premier League,2425,Wolverhampton Wanderers,Chiquinho,2024,S,1,5,0,0.0,0,0.0,0,0.016207994893193245,0,1,0,0,0.06109914928674698,0.06109914928674698
Premier League,2425,Wolverhampton Wanderers,Craig Dawson,2024,D S,15,950,0,0.40684073232114315,0,0.40684073232114315,0,0.06978518515825272,5,2,2,0,2.3292105179280043,2.3170803170651197
Premier League,2425,Wolverhampton Wanderers,Daniel Bentley,2024,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.03242262825369835,0.03242262825369835
Premier League,2425,Wolverhampton Wanderers,Daniel Podence,2024,S,2,36,0,0.044891152530908585,0,0.044891152530908585,0,0.0,1,0,0,0,0.044891152530908585,0.0
Premier League,2425,Wolverhampton Wanderers,Emmanuel Agbadou,2024,D,16,1414,1,0.69438168220222,1,0.69438168220222,0,0.18917815759778023,7,4,3,0,3.78240617364645,3.7525524757802486
Premier League,2425,Wolverhampton Wanderers,Gonçalo Guedes,2024,F M S,29,968,2,3.3298932649195194,2,3.3298932649195194,4,1.4344439525157213,27,14,1,0,5.6499579809606075,1.7406257223337889
Premier League,2425,Wolverhampton Wanderers,Hee-Chan Hwang,2024,F M S,21,623,2,0.7990479003638029,2,0.7990479003638029,0,0.2850785907357931,5,3,0,0,2.01325161755085,0.9641339294612408
Premier League,2425,Wolverhampton Wanderers,Jean-Ricner Bellegarde,2024,M S,35,1693,2,1.7939026495441794,2,1.7939026495441794,7,4.052603563293815,22,26,3,0,9.270288711413741,4.406124430708587
Premier League,2425,Wolverhampton Wanderers,José Sá,2024,GK,29,2610,0,0.0,0,0.0,0,0.06530709005892277,0,3,2,0,1.1575271990150213,1.0922201070934534
Premier League,2425,Wolverhampton Wanderers,João Gomes,2024,M S,36,3034,3,2.872034505009651,3,2.872034505009651,1,1.199560061097145,35,22,9,1,13.400589838624,10.574760969728231
Premier League,2425,Wolverhampton Wanderers,Jørgen Strand Larsen,2024,F S,35,2624,14,11.689683858305216,14,11.689683858305216,4,3.358626527711749,54,19,4,0,16.568026771768928,3.4464203380048275
Premier League,2425,Wolverhampton Wanderers,Mario Lemina,2024,D M S,17,1366,1,1.1920787254348397,1,1.1920787254348397,3,1.287991652265191,17,10,4,0,5.342703886330128,3.8733241255395114
Premier League,2425,Wolverhampton Wanderers,Marshall Munetsi,2024,F M S,14,1076,2,2.8331323377788067,2,2.8331323377788067,1,1.9886701293289661,22,9,0,0,5.903076875954866,1.3661639597266912
Premier League,2425,Wolverhampton Wanderers,Mateus Mané,2024,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Wolverhampton Wanderers,Matheus Cunha,2024,F M S,33,2617,15,8.446298986673355,15,8.446298986673355,6,7.411126339808106,110,56,4,0,18.023087229579687,7.101435688324273
Premier League,2425,Wolverhampton Wanderers,Matt Doherty,2024,D S,30,2140,2,1.576674222946167,2,1.576674222946167,1,1.7241646945476532,10,12,6,0,8.057520560920238,6.344307072460651
